,0,1,2,3
0,0.0,0.44999998807907104,0.0,0.0
1,0.0,0.44999998807907104,0.0,0.0
2,0.0,0.44999998807907104,0.0,0.0
3,0.0,0.6399999856948853,0.0,0.0
4,0.0,0.6399999856948853,0.0,0.0
5,0.0,0.6399999856948853,0.0,0.0
6,6.210000038146973,0.6399999856948853,0.0,0.0
7,6.210000038146973,0.33000001311302185,0.0,0.0
8,6.210000038146973,0.33000001311302185,0.0,0.0
9,6.210000038146973,0.33000001311302185,0.0,0.0
10,11.90999984741211,0.33000001311302185,0.0,0.0
11,11.90999984741211,0.5099999904632568,0.0,0.0
12,11.90999984741211,0.5099999904632568,0.0,0.0
13,11.90999984741211,0.5099999904632568,0.0,0.0
14,12.949999809265137,0.5099999904632568,0.0,0.0
15,12.949999809265137,0.5799999833106995,0.0,0.0
16,12.949999809265137,0.5799999833106995,0.0,0.0
17,12.949999809265137,0.5799999833106995,0.0,0.0
18,13.979999542236328,0.5799999833106995,0.0,0.0
19,13.979999542236328,0.33000001311302185,0.0,0.0
20,13.979999542236328,0.33000001311302185,0.0,0.0
21,13.979999542236328,0.33000001311302185,0.0,0.0
22,12.029999732971191,0.33000001311302185,0.0,0.0
23,12.029999732971191,0.5099999904632568,0.0,0.0
24,12.029999732971191,0.5099999904632568,0.0,0.0
25,12.029999732971191,0.5099999904632568,0.0,0.0
26,3.3299999237060547,0.5099999904632568,0.0,0.0
27,3.3299999237060547,0.44999998807907104,0.0,0.0
28,3.3299999237060547,0.44999998807907104,0.0,0.0
29,3.3299999237060547,0.44999998807907104,0.0,0.0
30,2.4000000953674316,0.44999998807907104,0.0,0.0
31,2.4000000953674316,0.44999998807907104,0.0,0.0
32,2.4000000953674316,0.44999998807907104,0.0,0.0
33,2.4000000953674316,0.44999998807907104,0.0,0.0
34,2.119999885559082,0.44999998807907104,0.0,0.0
35,2.119999885559082,0.699999988079071,0.0,0.0
36,2.119999885559082,0.699999988079071,0.0,0.0
37,2.119999885559082,0.699999988079071,0.0,0.0
38,1.7400000095367432,0.699999988079071,0.0,0.0
39,1.7400000095367432,32.81999969482422,0.0,0.0
40,1.7400000095367432,32.81999969482422,0.0,0.0
41,1.7400000095367432,32.81999969482422,0.0,0.0
42,1.5800000429153442,32.81999969482422,0.0,0.0
43,1.5800000429153442,33.2400016784668,0.0,0.0
44,1.5800000429153442,33.2400016784668,0.0,0.0
45,1.5800000429153442,33.2400016784668,0.0,0.0
46,1.409999966621399,33.2400016784668,0.0,0.0
47,1.409999966621399,29.34000015258789,0.0,0.0
48,1.409999966621399,29.34000015258789,0.0,0.0
49,1.409999966621399,29.34000015258789,0.0,0.0
50,1.25,29.34000015258789,0.0,0.0
51,1.25,29.760000228881836,0.0,0.0
52,1.25,29.760000228881836,0.0,0.0
53,1.25,29.760000228881836,0.0,0.0
54,1.25,29.760000228881836,0.0,0.0
55,1.25,17.469999313354492,0.0,0.0
56,1.25,17.469999313354492,0.0,0.0
57,1.25,17.469999313354492,0.0,0.0
58,0.9200000166893005,17.469999313354492,0.0,0.0
59,0.9200000166893005,15.699999809265137,0.0,0.0
60,0.9200000166893005,15.699999809265137,0.0,0.0
61,0.9200000166893005,15.699999809265137,0.0,0.0
62,1.0299999713897705,15.699999809265137,0.0,0.0
63,1.0299999713897705,15.380000114440918,0.0,0.0
64,1.0299999713897705,15.380000114440918,0.0,0.0
65,1.0299999713897705,15.380000114440918,0.0,0.0
66,0.9800000190734863,15.380000114440918,0.0,0.0
67,0.9800000190734863,15.109999656677246,0.0,0.0
68,0.9800000190734863,15.109999656677246,29.540000915527344,0.0
69,0.9800000190734863,15.109999656677246,29.540000915527344,0.0
70,0.9800000190734863,15.109999656677246,29.540000915527344,0.0
71,0.9800000190734863,14.529999732971191,29.540000915527344,0.0
72,0.9800000190734863,14.529999732971191,54.9900016784668,0.0
73,0.9800000190734863,14.529999732971191,54.9900016784668,0.0
74,0.8700000047683716,14.529999732971191,54.9900016784668,0.0
75,0.8700000047683716,14.460000038146973,54.9900016784668,0.0
76,0.8700000047683716,14.460000038146973,47.439998626708984,0.0
77,0.8700000047683716,14.460000038146973,47.439998626708984,0.0
78,0.7599999904632568,14.460000038146973,47.439998626708984,0.0
79,0.7599999904632568,14.529999732971191,47.439998626708984,0.0
80,0.7599999904632568,14.529999732971191,42.54999923706055,0.0
81,0.7599999904632568,14.529999732971191,42.54999923706055,0.0
82,0.7599999904632568,14.529999732971191,42.54999923706055,0.0
83,0.7599999904632568,14.199999809265137,42.54999923706055,0.0
84,0.7599999904632568,14.199999809265137,6.489999771118164,0.0
85,0.7599999904632568,14.199999809265137,6.489999771118164,0.0
86,0.7599999904632568,14.199999809265137,6.489999771118164,0.0
87,0.7599999904632568,14.010000228881836,6.489999771118164,0.0
88,0.7599999904632568,14.010000228881836,4.769999980926514,0.0
89,0.7599999904632568,14.010000228881836,4.769999980926514,0.0
90,0.699999988079071,14.010000228881836,4.769999980926514,0.0
91,0.699999988079071,13.9399995803833,4.769999980926514,0.0
92,0.699999988079071,13.9399995803833,4.309999942779541,0.0
93,0.699999988079071,13.9399995803833,4.309999942779541,1.2100000381469727
94,0.7599999904632568,13.9399995803833,4.309999942779541,1.2100000381469727
95,0.7599999904632568,14.199999809265137,4.309999942779541,1.2100000381469727
96,0.7599999904632568,14.199999809265137,3.740000009536743,1.2100000381469727
97,0.7599999904632568,14.199999809265137,3.740000009536743,29.8799991607666
98,0.9200000166893005,14.199999809265137,3.740000009536743,29.8799991607666
99,0.9200000166893005,14.199999809265137,3.740000009536743,29.8799991607666
100,0.9200000166893005,14.199999809265137,3.5299999713897705,29.8799991607666
101,0.9200000166893005,14.199999809265137,3.5299999713897705,24.670000076293945
102,0.699999988079071,14.199999809265137,3.5299999713897705,24.670000076293945
103,0.699999988079071,13.8100004196167,3.5299999713897705,24.670000076293945
104,0.699999988079071,13.8100004196167,3.380000114440918,24.670000076293945
105,0.699999988079071,13.8100004196167,3.380000114440918,26.709999084472656
106,0.699999988079071,13.8100004196167,3.380000114440918,26.709999084472656
